time,servo1,servo2,servo3,servo4,servo5,servo6,servo7
0.13730120658874512,0.0,-1.5677836594602443,1.5677836594602443,0.0,0.0,0.0,0.0
0.13772296905517578,0.0,-1.5677701234847836,1.5677701234847836,0.0,0.0,0.0,0.0
0.13881945610046387,0.0,-1.5677347431173565,1.5677347431173565,0.0,0.0,0.0,0.0
0.13962340354919434,0.0,-1.5677086278981796,1.5677086278981796,0.0,0.0,0.0,0.0
0.14071083068847656,0.0,-1.5676730697317711,1.5676730697317711,0.0,0.0,0.0,0.0
0.14258170127868652,0.0,-1.5676112627910939,1.5676112627910939,0.0,0.0,0.0,0.0
0.14362573623657227,0.0,-1.567576424940276,1.567576424940276,0.0,0.0,0.0,0.0
0.1446213722229004,0.0,-1.5675429708820652,1.5675429708820652,0.0,0.0,0.0,0.0
0.14564299583435059,0.0,-1.5675084090663185,1.5675084090663185,0.0,0.0,0.0,0.0
0.1467585563659668,0.0,-1.5674703980838653,1.5674703980838653,0.0,0.0,0.0,0.0
0.14802002906799316,0.0,-1.567427074344073,1.567427074344073,0.0,0.0,0.0,0.0
0.14880752563476562,0.0,-1.5673998452900078,1.5673998452900078,0.0,0.0,0.0,0.0
0.14962553977966309,0.0,-1.5673714117724853,1.5673714117724853,0.0,0.0,0.0,0.0
0.15066766738891602,0.0,-1.5673349679959552,1.5673349679959552,0.0,0.0,0.0,0.0
0.15183758735656738,0.0,-1.5672937613085272,1.5672937613085272,0.0,0.0,0.0,0.0
0.15260696411132812,0.0,-1.5672664930600129,1.5672664930600129,0.0,0.0,0.0,0.0
0.1536269187927246,0.0,-1.5672301366747738,1.5672301366747738,0.0,0.0,0.0,0.0
0.15462756156921387,0.0,-1.567194239236135,1.567194239236135,0.0,0.0,0.0,0.0
0.1556239128112793,0.0,-1.567158270053982,1.567158270053982,0.0,0.0,0.0,0.0
0.1566169261932373,0.0,-1.5671221973622191,1.5671221973622191,0.0,0.0,0.0,0.0
0.1576223373413086,0.0,-1.5670854465402344,1.5670854465402344,0.0,0.0,0.0,0.0
0.15861868858337402,0.0,-1.56704880087339,1.56704880087339,0.0,0.0,0.0,0.0
0.1596202850341797,0.0,-1.5670117355958342,1.5670117355958342,0.0,0.0,0.0,0.0
0.1606276035308838,0.0,-1.5669742294049036,1.5669742294049036,0.0,0.0,0.0,0.0
0.16164278984069824,0.0,-1.5669361978303584,1.5669361978303584,0.0,0.0,0.0,0.0
0.16267752647399902,0.0,-1.5668971938071032,1.5668971938071032,0.0,0.0,0.0,0.0
0.1636512279510498,0.0,-1.5668602692455469,1.5668602692455469,0.0,0.0,0.0,0.0
0.16461610794067383,0.0,-1.5668234676746542,1.5668234676746542,0.0,0.0,0.0,0.0
0.16567206382751465,0.0,-1.5667829511246785,1.5667829511246785,0.0,0.0,0.0,0.0
0.1666426658630371,0.0,-1.566745487264646,1.566745487264646,0.0,0.0,0.0,0.0
0.1676321029663086,0.0,-1.566707077297443,1.566707077297443,0.0,0.0,0.0,0.0
0.16861200332641602,0.0,-1.5666688196007297,1.5666688196007297,0.0,0.0,0.0,0.0
0.16961908340454102,0.0,-1.5666292748190382,1.5666292748190382,0.0,0.0,0.0,0.0
0.17061519622802734,0.0,-1.5665899354757997,1.5665899354757997,0.0,0.0,0.0,0.0
0.17166376113891602,0.0,-1.5665482827538943,1.5665482827538943,0.0,0.0,0.0,0.0
0.17264366149902344,0.0,-1.5665091334449082,1.5665091334449082,0.0,0.0,0.0,0.0
0.1736466884613037,0.0,-1.5664688359242012,1.5664688359242012,0.0,0.0,0.0,0.0
0.17463088035583496,0.0,-1.5664290746778073,1.5664290746778073,0.0,0.0,0.0,0.0
0.17564177513122559,0.0,-1.5663880073953513,1.5663880073953513,0.0,0.0,0.0,0.0
0.17663121223449707,0.0,-1.56634758889509,1.56634758889509,0.0,0.0,0.0,0.0
0.1776278018951416,0.0,-1.5663066553532343,1.5663066553532343,0.0,0.0,0.0,0.0
0.1786332130432129,0.0,-1.5662651329164852,1.5662651329164852,0.0,0.0,0.0,0.0
0.1796262264251709,0.0,-1.5662238991988537,1.5662238991988537,0.0,0.0,0.0,0.0
0.1806192398071289,0.0,-1.566182443645426,1.566182443645426,0.0,0.0,0.0,0.0
0.18166065216064453,0.0,-1.5661387293328874,1.5661387293328874,0.0,0.0,0.0,0.0
0.1826305389404297,0.0,-1.5660977980993962,1.5660977980993962,0.0,0.0,0.0,0.0
0.1836259365081787,0.0,-1.5660555704356112,1.5660555704356112,0.0,0.0,0.0,0.0
0.18468928337097168,0.0,-1.566010214253446,1.566010214253446,0.0,0.0,0.0,0.0
0.1860332489013672,0.0,-1.56595252522226,1.56595252522226,0.0,0.0,0.0,0.0
0.18666291236877441,0.0,-1.5659253577453893,1.5659253577453893,0.0,0.0,0.0,0.0
0.1876232624053955,0.0,-1.5658837511114552,1.5658837511114552,0.0,0.0,0.0,0.0
0.1886138916015625,0.0,-1.565840615839556,1.565840615839556,0.0,0.0,0.0,0.0
0.18962836265563965,0.0,-1.5657962143033148,1.5657962143033148,0.0,0.0,0.0,0.0
0.19061017036437988,0.0,-1.5657530226607255,1.5657530226607255,0.0,0.0,0.0,0.0
0.19164180755615234,0.0,-1.5657074061435003,1.5657074061435003,0.0,0.0,0.0,0.0
0.1925644874572754,0.0,-1.5656664054436429,1.5656664054436429,0.0,0.0,0.0,0.0
0.19362950325012207,0.0,-1.5656188427527564,1.5656188427527564,0.0,0.0,0.0,0.0
0.19462060928344727,0.0,-1.5655743526659056,1.5655743526659056,0.0,0.0,0.0,0.0
0.19562053680419922,0.0,-1.565529243778743,1.565529243778743,0.0,0.0,0.0,0.0
0.19661688804626465,0.0,-1.5654840737028133,1.5654840737028133,0.0,0.0,0.0,0.0
0.19762802124023438,0.0,-1.5654380064656797,1.5654380064656797,0.0,0.0,0.0,0.0
0.19861817359924316,0.0,-1.5653926735736041,1.5653926735736041,0.0,0.0,0.0,0.0
