time,servo_0,servo_1,servo_2,servo_3,servo_4,servo_5,servo_6
0.1748359203338623,0.0,-1.566420763607996,1.566420763607996,0.0,0.0,0.0,0.0
0.17568206787109375,0.0,-1.566386365744239,1.566386365744239,0.0,0.0,0.0,0.0
0.17663884162902832,0.0,-1.5663472763777366,1.5663472763777366,0.0,0.0,0.0,0.0
0.17767548561096191,0.0,-1.5663046912050538,1.5663046912050538,0.0,0.0,0.0,0.0
0.17867326736450195,0.0,-1.5662634740021824,1.5662634740021824,0.0,0.0,0.0,0.0
0.17968463897705078,0.0,-1.566221466776944,1.566221466776944,0.0,0.0,0.0,0.0
0.1806044578552246,0.0,-1.5661830623770825,1.5661830623770825,0.0,0.0,0.0,0.0
0.1816425323486328,0.0,-1.5661394920143834,1.5661394920143834,0.0,0.0,0.0,0.0
0.18323087692260742,0.0,-1.5660723566597292,1.5660723566597292,0.0,0.0,0.0,0.0
0.18363451957702637,0.0,-1.5660552053487324,1.5660552053487324,0.0,0.0,0.0,0.0
0.18463444709777832,0.0,-1.5660125594602448,1.5660125594602448,0.0,0.0,0.0,0.0
0.1856381893157959,0.0,-1.5659695250368546,1.5659695250368546,0.0,0.0,0.0,0.0
0.18663811683654785,0.0,-1.565926429257245,1.565926429257245,0.0,0.0,0.0,0.0
0.18766570091247559,0.0,-1.5658819077120767,1.5658819077120767,0.0,0.0,0.0,0.0
0.18863630294799805,0.0,-1.565839637429077,1.565839637429077,0.0,0.0,0.0,0.0
0.18965411186218262,0.0,-1.5657950843047677,1.5657950843047677,0.0,0.0,0.0,0.0
0.19063353538513184,0.0,-1.5657519921554568,1.5657519921554568,0.0,0.0,0.0,0.0
0.1916332244873047,0.0,-1.5657077866500027,1.5657077866500027,0.0,0.0,0.0,0.0
0.19263195991516113,0.0,-1.5656633997185085,1.5656633997185085,0.0,0.0,0.0,0.0
0.1936326026916504,0.0,-1.5656187039636893,1.5656187039636893,0.0,0.0,0.0,0.0
0.19470834732055664,0.0,-1.565570403569664,1.565570403569664,0.0,0.0,0.0,0.0
0.19568300247192383,0.0,-1.5655264183924653,1.5655264183924653,0.0,0.0,0.0,0.0
0.19663548469543457,0.0,-1.565483228503381,1.565483228503381,0.0,0.0,0.0,0.0
0.19763541221618652,0.0,-1.5654376688910332,1.5654376688910332,0.0,0.0,0.0,0.0
0.1987133026123047,0.0,-1.5653883066704972,1.5653883066704972,0.0,0.0,0.0,0.0
0.19964146614074707,0.0,-1.5653455931304334,1.5653455931304334,0.0,0.0,0.0,0.0
0.20064115524291992,0.0,-1.5652993727066649,1.5652993727066649,0.0,0.0,0.0,0.0
0.20163917541503906,0.0,-1.5652530067708552,1.5652530067708552,0.0,0.0,0.0,0.0
0.20263910293579102,0.0,-1.5652063291725424,1.5652063291725424,0.0,0.0,0.0,0.0
0.20364832878112793,0.0,-1.5651589912086479,1.5651589912086479,0.0,0.0,0.0,0.0
0.20459580421447754,0.0,-1.5651143428140788,1.5651143428140788,0.0,0.0,0.0,0.0
0.20564031600952148,0.0,-1.5650648896577009,1.5650648896577009,0.0,0.0,0.0,0.0
0.20663738250732422,0.0,-1.5650174558709637,1.5650174558709637,0.0,0.0,0.0,0.0
0.20763611793518066,0.0,-1.5649697205201096,1.5649697205201096,0.0,0.0,0.0,0.0
0.2086327075958252,0.0,-1.5649218661659792,1.5649218661659792,0.0,0.0,0.0,0.0
0.20964479446411133,0.0,-1.5648730412297227,1.5648730412297227,0.0,0.0,0.0,0.0
0.21074891090393066,0.0,-1.5648195164604357,1.5648195164604357,0.0,0.0,0.0,0.0
0.21169209480285645,0.0,-1.564773578366795,1.564773578366795,0.0,0.0,0.0,0.0
0.2127211093902588,0.0,-1.5647232340559456,1.5647232340559456,0.0,0.0,0.0,0.0
0.21369290351867676,0.0,-1.5646754729743728,1.5646754729743728,0.0,0.0,0.0,0.0
0.21469426155090332,0.0,-1.56462603921313,1.56462603921313,0.0,0.0,0.0,0.0
0.2156696319580078,0.0,-1.564577674068465,1.564577674068465,0.0,0.0,0.0,0.0
0.216691255569458,0.0,-1.564526788698356,1.564526788698356,0.0,0.0,0.0,0.0
0.21767830848693848,0.0,-1.5644774050078325,1.5644774050078325,0.0,0.0,0.0,0.0
0.21872925758361816,0.0,-1.5644245866728386,1.5644245866728386,0.0,0.0,0.0,0.0
0.21966958045959473,0.0,-1.564377120320789,1.564377120320789,0.0,0.0,0.0,0.0
0.22058844566345215,0.0,-1.5643305475616827,1.5643305475616827,0.0,0.0,0.0,0.0
0.22165584564208984,0.0,-1.5642762111251085,1.5642762111251085,0.0,0.0,0.0,0.0
0.22264385223388672,0.0,-1.5642256910531362,1.5642256910531362,0.0,0.0,0.0,0.0
0.22366952896118164,0.0,-1.5641730158331255,1.5641730158331255,0.0,0.0,0.0,0.0
0.22466707229614258,0.0,-1.5641215618009827,1.5641215618009827,0.0,0.0,0.0,0.0
0.2256624698638916,0.0,-1.5640699986996935,1.5640699986996935,0.0,0.0,0.0,0.0
0.22664093971252441,0.0,-1.5640190986075158,1.5640190986075158,0.0,0.0,0.0,0.0
0.2277076244354248,0.0,-1.5639633680786593,1.5639633680786593,0.0,0.0,0.0,0.0
0.22882699966430664,0.0,-1.563904613874585,1.563904613874585,0.0,0.0,0.0,0.0
0.22967219352722168,0.0,-1.5638600673323835,1.5638600673323835,0.0,0.0,0.0,0.0
0.23060154914855957,0.0,-1.56381090261362,1.56381090261362,0.0,0.0,0.0,0.0
0.2316746711730957,0.0,-1.5637538948189809,1.5637538948189809,0.0,0.0,0.0,0.0
0.23264813423156738,0.0,-1.5637019610745637,1.5637019610745637,0.0,0.0,0.0,0.0
0.23364901542663574,0.0,-1.5636483462884017,1.5636483462884017,0.0,0.0,0.0,0.0
0.23467445373535156,0.0,-1.5635931865735722,1.5635931865735722,0.0,0.0,0.0,0.0
0.23566889762878418,0.0,-1.5635394723462477,1.5635394723462477,0.0,0.0,0.0,0.0
0.23659491539001465,0.0,-1.5634892578546467,1.5634892578546467,0.0,0.0,0.0,0.0
0.23767685890197754,0.0,-1.563430348423218,1.563430348423218,0.0,0.0,0.0,0.0
0.23864316940307617,0.0,-1.5633775166797073,1.5633775166797073,0.0,0.0,0.0,0.0
0.23969483375549316,0.0,-1.5633197843688942,1.5633197843688942,0.0,0.0,0.0,0.0
0.24059534072875977,0.0,-1.5632701562802866,1.5632701562802866,0.0,0.0,0.0,0.0
0.24167513847351074,0.0,-1.563210411676193,1.563210411676193,0.0,0.0,0.0,0.0
0.24262738227844238,0.0,-1.5631575114598129,1.5631575114598129,0.0,0.0,0.0,0.0
0.24368977546691895,0.0,-1.563098256459543,1.563098256459543,0.0,0.0,0.0,0.0
0.2448110580444336,0.0,-1.5630354474417951,1.5630354474417951,0.0,0.0,0.0,0.0
0.24570393562316895,0.0,-1.5629852347615893,1.5629852347615893,0.0,0.0,0.0,0.0
0.246795654296875,0.0,-1.5629236016034662,1.5629236016034662,0.0,0.0,0.0,0.0
0.24767398834228516,0.0,-1.5628738248803897,1.5628738248803897,0.0,0.0,0.0,0.0
0.24865341186523438,0.0,-1.562818119276071,1.562818119276071,0.0,0.0,0.0,0.0
0.24965858459472656,0.0,-1.5627607300017425,1.5627607300017425,0.0,0.0,0.0,0.0
0.2506587505340576,0.0,-1.562703406312587,1.562703406312587,0.0,0.0,0.0,0.0
0.2516801357269287,0.0,-1.562644639774398,1.562644639774398,0.0,0.0,0.0,0.0
0.2528085708618164,0.0,-1.562579447760592,1.562579447760592,0.0,0.0,0.0,0.0
0.2537059783935547,0.0,-1.5625274032358971,1.5625274032358971,0.0,0.0,0.0,0.0
0.2549922466278076,0.0,-1.5624524989765973,1.5624524989765973,0.0,0.0,0.0,0.0
0.25575685501098633,0.0,-1.5624078010308347,1.5624078010308347,0.0,0.0,0.0,0.0
0.2567605972290039,0.0,-1.5623489291339494,1.5623489291339494,0.0,0.0,0.0,0.0
0.257673978805542,0.0,-1.56229516526634,1.56229516526634,0.0,0.0,0.0,0.0
0.2586803436279297,0.0,-1.562235716591081,1.562235716591081,0.0,0.0,0.0,0.0
0.25971388816833496,0.0,-1.562174431512567,1.562174431512567,0.0,0.0,0.0,0.0
0.2606630325317383,0.0,-1.562117945070971,1.562117945070971,0.0,0.0,0.0,0.0
0.26166677474975586,0.0,-1.5620579948894069,1.5620579948894069,0.0,0.0,0.0,0.0
0.26284098625183105,0.0,-1.5619875834536023,1.5619875834536023,0.0,0.0,0.0,0.0
0.26372838020324707,0.0,-1.561934170983787,1.561934170983787,0.0,0.0,0.0,0.0
0.2646472454071045,0.0,-1.5618786828618119,1.5618786828618119,0.0,0.0,0.0,0.0
0.2656550407409668,0.0,-1.561817612320356,1.561817612320356,0.0,0.0,0.0,0.0
0.26660704612731934,0.0,-1.5617597187748093,1.5617597187748093,0.0,0.0,0.0,0.0
0.26764941215515137,0.0,-1.561696103229387,1.561696103229387,0.0,0.0,0.0,0.0
0.26860547065734863,0.0,-1.561637546499041,1.561637546499041,0.0,0.0,0.0,0.0
0.2696652412414551,0.0,-1.5615724045245087,1.5615724045245087,0.0,0.0,0.0,0.0
0.2708137035369873,0.0,-1.5615015342547156,1.5615015342547156,0.0,0.0,0.0,0.0
0.2716710567474365,0.0,-1.5614484404979903,1.5614484404979903,0.0,0.0,0.0,0.0
0.2726399898529053,0.0,-1.5613882440169495,1.5613882440169495,0.0,0.0,0.0,0.0
0.27368712425231934,0.0,-1.561322959152997,1.561322959152997,0.0,0.0,0.0,0.0
0.2746729850769043,0.0,-1.5612612761756988,1.5612612761756988,0.0,0.0,0.0,0.0
0.27568483352661133,0.0,-1.56119774713794,1.56119774713794,0.0,0.0,0.0,0.0
0.2767622470855713,0.0,-1.561129856597774,1.561129856597774,0.0,0.0,0.0,0.0
0.27768445014953613,0.0,-1.561071545633644,1.561071545633644,0.0,0.0,0.0,0.0
0.2786543369293213,0.0,-1.5610100200385106,1.5610100200385106,0.0,0.0,0.0,0.0
0.27970051765441895,0.0,-1.5609434253575418,1.5609434253575418,0.0,0.0,0.0,0.0
0.2806863784790039,0.0,-1.5608804526137827,1.5608804526137827,0.0,0.0,0.0,0.0
0.2816736698150635,0.0,-1.5608171768436097,1.5608171768436097,0.0,0.0,0.0,0.0
0.2826695442199707,0.0,-1.560753136481786,1.560753136481786,0.0,0.0,0.0,0.0
0.28366565704345703,0.0,-1.5606888653569784,1.5606888653569784,0.0,0.0,0.0,0.0
0.28516554832458496,0.0,-1.5605916831768305,1.5605916831768305,0.0,0.0,0.0,0.0
0.28574395179748535,0.0,-1.560554076374416,1.560554076374416,0.0,0.0,0.0,0.0
0.28664541244506836,0.0,-1.5604953202714833,1.5604953202714833,0.0,0.0,0.0,0.0
0.2876701354980469,0.0,-1.5604283160788286,1.5604283160788286,0.0,0.0,0.0,0.0
0.28877735137939453,0.0,-1.5603556620443002,1.5603556620443002,0.0,0.0,0.0,0.0
0.29018092155456543,0.0,-1.560263179854387,1.560263179854387,0.0,0.0,0.0,0.0
0.2907524108886719,0.0,-1.5602254017981685,1.5602254017981685,0.0,0.0,0.0,0.0
0.2916884422302246,0.0,-1.5601633730861957,1.5601633730861957,0.0,0.0,0.0,0.0
0.2926957607269287,0.0,-1.5600964084699427,1.5600964084699427,0.0,0.0,0.0,0.0
0.29385972023010254,0.0,-1.5600187572357946,1.5600187572357946,0.0,0.0,0.0,0.0
0.29497385025024414,0.0,-1.559944155790394,1.559944155790394,0.0,0.0,0.0,0.0
0.2955939769744873,0.0,-1.5599025162271445,1.5599025162271445,0.0,0.0,0.0,0.0
0.29680490493774414,0.0,-1.5598209665880438,1.5598209665880438,0.0,0.0,0.0,0.0
0.29767560958862305,0.0,-1.5597621333839704,1.5597621333839704,0.0,0.0,0.0,0.0
0.2986907958984375,0.0,-1.5596933308375696,1.5596933308375696,0.0,0.0,0.0,0.0
0.2996551990509033,0.0,-1.5596277639193745,1.5596277639193745,0.0,0.0,0.0,0.0
0.3005814552307129,0.0,-1.559564601496528,1.559564601496528,0.0,0.0,0.0,0.0
0.30167269706726074,0.0,-1.5594899509957973,1.5594899509957973,0.0,0.0,0.0,0.0
0.302656888961792,0.0,-1.5594224033503572,1.5594224033503572,0.0,0.0,0.0,0.0
0.30364537239074707,0.0,-1.5593543509372372,1.5593543509372372,0.0,0.0,0.0,0.0
0.30463695526123047,0.0,-1.5592858735380493,1.5592858735380493,0.0,0.0,0.0,0.0
0.30565476417541504,0.0,-1.559215364663012,1.559215364663012,0.0,0.0,0.0,0.0
0.3066365718841553,0.0,-1.5591471383392377,1.5591471383392377,0.0,0.0,0.0,0.0
0.30766987800598145,0.0,-1.5590751091910446,1.5590751091910446,0.0,0.0,0.0,0.0
0.3086826801300049,0.0,-1.5590042862995095,1.5590042862995095,0.0,0.0,0.0,0.0
0.3096811771392822,0.0,-1.558934247674353,1.558934247674353,0.0,0.0,0.0,0.0
0.31072163581848145,0.0,-1.5588610375371672,1.5588610375371672,0.0,0.0,0.0,0.0
0.3116631507873535,0.0,-1.5587945887947607,1.5587945887947607,0.0,0.0,0.0,0.0
0.31281113624572754,0.0,-1.558713310323772,1.558713310323772,0.0,0.0,0.0,0.0
0.3136615753173828,0.0,-1.558652915840662,1.558652915840662,0.0,0.0,0.0,0.0
0.314617395401001,0.0,-1.5585848522474794,1.5585848522474794,0.0,0.0,0.0,0.0
0.3157005310058594,0.0,-1.5585074854710361,1.5585074854710361,0.0,0.0,0.0,0.0
0.3167150020599365,0.0,-1.5584347949346364,1.5584347949346364,0.0,0.0,0.0,0.0
0.31764912605285645,0.0,-1.558367666284512,1.558367666284512,0.0,0.0,0.0,0.0
0.31870198249816895,0.0,-1.558291780853682,1.558291780853682,0.0,0.0,0.0,0.0
0.3196523189544678,0.0,-1.558223080544351,1.558223080544351,0.0,0.0,0.0,0.0
0.3206465244293213,0.0,-1.558151001739996,1.558151001739996,0.0,0.0,0.0,0.0
0.32172393798828125,0.0,-1.5580726513329601,1.5580726513329601,0.0,0.0,0.0,0.0
0.32283830642700195,0.0,-1.557991351980581,1.557991351980581,0.0,0.0,0.0,0.0
0.3236403465270996,0.0,-1.5579326741721728,1.5579326741721728,0.0,0.0,0.0,0.0
0.3246626853942871,0.0,-1.5578576795614154,1.5578576795614154,0.0,0.0,0.0,0.0
0.32570600509643555,0.0,-1.557780915333698,1.557780915333698,0.0,0.0,0.0,0.0
0.32672834396362305,0.0,-1.5577054689810954,1.5577054689810954,0.0,0.0,0.0,0.0
0.3276805877685547,0.0,-1.557634994489521,1.557634994489521,0.0,0.0,0.0,0.0
0.32860374450683594,0.0,-1.5575664876900157,1.5575664876900157,0.0,0.0,0.0,0.0
0.3296389579772949,0.0,-1.5574894486707958,1.5574894486707958,0.0,0.0,0.0,0.0
0.3307151794433594,0.0,-1.5574091152394585,1.5574091152394585,0.0,0.0,0.0,0.0
0.33163952827453613,0.0,-1.5573399207812662,1.5573399207812662,0.0,0.0,0.0,0.0
0.33263421058654785,0.0,-1.5572652576417256,1.5572652576417256,0.0,0.0,0.0,0.0
0.3336336612701416,0.0,-1.5571900239730518,1.5571900239730518,0.0,0.0,0.0,0.0
0.3346374034881592,0.0,-1.557114252848174,1.557114252848174,0.0,0.0,0.0,0.0
0.3356344699859619,0.0,-1.5570387730086683,1.5570387730086683,0.0,0.0,0.0,0.0
0.33663296699523926,0.0,-1.5569629725499463,1.5569629725499463,0.0,0.0,0.0,0.0
0.3376317024230957,0.0,-1.5568869415123125,1.5568869415123125,0.0,0.0,0.0,0.0
0.3386349678039551,0.0,-1.5568103517450442,1.5568103517450442,0.0,0.0,0.0,0.0
0.339632511138916,0.0,-1.5567339863472676,1.5567339863472676,0.0,0.0,0.0,0.0
0.34063267707824707,0.0,-1.5566572075730896,1.5566572075730896,0.0,0.0,0.0,0.0
0.3416323661804199,0.0,-1.5565802527458217,1.5565802527458217,0.0,0.0,0.0,0.0
0.34263038635253906,0.0,-1.5565032143912079,1.5565032143912079,0.0,0.0,0.0,0.0
0.34363317489624023,0.0,-1.5564255946936754,1.5564255946936754,0.0,0.0,0.0,0.0
0.34465885162353516,0.0,-1.5563459822926342,1.5563459822926342,0.0,0.0,0.0,0.0
0.34565258026123047,0.0,-1.556268636532246,1.556268636532246,0.0,0.0,0.0,0.0
0.3466348648071289,0.0,-1.5561919754152456,1.5561919754152456,0.0,0.0,0.0,0.0
0.34763169288635254,0.0,-1.556113969867196,1.556113969867196,0.0,0.0,0.0,0.0
0.3487098217010498,0.0,-1.5560293648708872,1.5560293648708872,0.0,0.0,0.0,0.0
0.34964919090270996,0.0,-1.555955447874225,1.555955447874225,0.0,0.0,0.0,0.0
0.3506343364715576,0.0,-1.5558777278119822,1.5558777278119822,0.0,0.0,0.0,0.0
0.35163331031799316,0.0,-1.5557987067292982,1.5557987067292982,0.0,0.0,0.0,0.0
0.3526315689086914,0.0,-1.5557195309826604,1.5557195309826604,0.0,0.0,0.0,0.0
0.35363316535949707,0.0,-1.5556398783465408,1.5556398783465408,0.0,0.0,0.0,0.0
0.35463786125183105,0.0,-1.5555597658094988,1.5555597658094988,0.0,0.0,0.0,0.0
0.3556332588195801,0.0,-1.5554801839914902,1.5554801839914902,0.0,0.0,0.0,0.0
0.35663628578186035,0.0,-1.5553997801317323,1.5553997801317323,0.0,0.0,0.0,0.0
0.3576674461364746,0.0,-1.5553168992222477,1.5553168992222477,0.0,0.0,0.0,0.0
0.3586602210998535,0.0,-1.5552368911593495,1.5552368911593495,0.0,0.0,0.0,0.0
0.3596680164337158,0.0,-1.555155459521466,1.555155459521466,0.0,0.0,0.0,0.0
0.3606393337249756,0.0,-1.5550767722828995,1.5550767722828995,0.0,0.0,0.0,0.0
0.36164283752441406,0.0,-1.5549952682971926,1.5549952682971926,0.0,0.0,0.0,0.0
0.36263203620910645,0.0,-1.554914718063059,1.554914718063059,0.0,0.0,0.0,0.0
0.3636455535888672,0.0,-1.5548319733512557,1.5548319733512557,0.0,0.0,0.0,0.0
0.3647017478942871,0.0,-1.5547455138321378,1.5547455138321378,0.0,0.0,0.0,0.0
0.36565566062927246,0.0,-1.554667224819128,1.554667224819128,0.0,0.0,0.0,0.0
0.3666346073150635,0.0,-1.5545866817625649,1.5545866817625649,0.0,0.0,0.0,0.0
0.367645263671875,0.0,-1.55450331788329,1.55450331788329,0.0,0.0,0.0,0.0
0.36863279342651367,0.0,-1.5544216537268616,1.5544216537268616,0.0,0.0,0.0,0.0
0.36965012550354004,0.0,-1.5543373102725133,1.5543373102725133,0.0,0.0,0.0,0.0
0.3706371784210205,0.0,-1.5542552688915325,1.5542552688915325,0.0,0.0,0.0,0.0
0.37163496017456055,0.0,-1.5541721273552276,1.5541721273552276,0.0,0.0,0.0,0.0
0.37264537811279297,0.0,-1.5540877194436447,1.5540877194436447,0.0,0.0,0.0,0.0
0.3736855983734131,0.0,-1.554000597612017,1.554000597612017,0.0,0.0,0.0,0.0
0.3746371269226074,0.0,-1.5539207047839954,1.5539207047839954,0.0,0.0,0.0,0.0
0.3756699562072754,0.0,-1.553833770376997,1.553833770376997,0.0,0.0,0.0,0.0
0.37667298316955566,0.0,-1.553749129972375,1.553749129972375,0.0,0.0,0.0,0.0
0.37767696380615234,0.0,-1.5536641975151333,1.5536641975151333,0.0,0.0,0.0,0.0
0.37868595123291016,0.0,-1.5535786283190165,1.5535786283190165,0.0,0.0,0.0,0.0
0.3796515464782715,0.0,-1.5534965390282238,1.5534965390282238,0.0,0.0,0.0,0.0
0.3806331157684326,0.0,-1.5534128912474818,1.5534128912474818,0.0,0.0,0.0,0.0
0.381636381149292,0.0,-1.5533271857699198,1.5533271857699198,0.0,0.0,0.0,0.0
0.38263392448425293,0.0,-1.5532417599119452,1.5532417599119452,0.0,0.0,0.0,0.0
0.3836367130279541,0.0,-1.5531556747055186,1.5531556747055186,0.0,0.0,0.0,0.0
0.3847532272338867,0.0,-1.553059578798446,1.553059578798446,0.0,0.0,0.0,0.0
0.38563990592956543,0.0,-1.5529830783632979,1.5529830783632979,0.0,0.0,0.0,0.0
0.38663434982299805,0.0,-1.5528970844316874,1.5528970844316874,0.0,0.0,0.0,0.0
0.38763856887817383,0.0,-1.5528100352112144,1.5528100352112144,0.0,0.0,0.0,0.0
0.3886902332305908,0.0,-1.5527186471452892,1.5527186471452892,0.0,0.0,0.0,0.0
0.38963866233825684,0.0,-1.5526360317501169,1.5526360317501169,0.0,0.0,0.0,0.0
0.3907134532928467,0.0,-1.5525421820214138,1.5525421820214138,0.0,0.0,0.0,0.0
0.39164042472839355,0.0,-1.5524610459015429,1.5524610459015429,0.0,0.0,0.0,0.0
0.3926365375518799,0.0,-1.5523736579115266,1.5523736579115266,0.0,0.0,0.0,0.0
0.39363884925842285,0.0,-1.5522855169922816,1.5522855169922816,0.0,0.0,0.0,0.0
0.39464497566223145,0.0,-1.552196829739466,1.552196829739466,0.0,0.0,0.0,0.0
0.39563846588134766,0.0,-1.5521090490917233,1.5521090490917233,0.0,0.0,0.0,0.0
0.3966336250305176,0.0,-1.5520209146101602,1.5520209146101602,0.0,0.0,0.0,0.0
0.3977234363555908,0.0,-1.5519241605678327,1.5519241605678327,0.0,0.0,0.0,0.0
0.3987314701080322,0.0,-1.55183444642556,1.55183444642556,0.0,0.0,0.0,0.0
0.3996703624725342,0.0,-1.5517506954002087,1.5517506954002087,0.0,0.0,0.0,0.0
0.4007112979888916,0.0,-1.5516576273358056,1.5516576273358056,0.0,0.0,0.0,0.0
0.40163660049438477,0.0,-1.5515747084218379,1.5515747084218379,0.0,0.0,0.0,0.0
0.40265941619873047,0.0,-1.5514828437505712,1.5514828437505712,0.0,0.0,0.0,0.0
0.4036374092102051,0.0,-1.5513948013166958,1.5513948013166958,0.0,0.0,0.0,0.0
0.40463924407958984,0.0,-1.551304406319519,1.551304406319519,0.0,0.0,0.0,0.0
0.40563440322875977,0.0,-1.5512144071078096,1.5512144071078096,0.0,0.0,0.0,0.0
0.4066441059112549,0.0,-1.5511228822941059,1.5511228822941059,0.0,0.0,0.0,0.0
0.40763187408447266,0.0,-1.5510331408148008,1.5510331408148008,0.0,0.0,0.0,0.0
0.4086320400238037,0.0,-1.550942066532069,1.550942066532069,0.0,0.0,0.0,0.0
0.4096362590789795,0.0,-1.5508504142684505,1.5508504142684505,0.0,0.0,0.0,0.0
0.4106330871582031,0.0,-1.5507592296096715,1.5507592296096715,0.0,0.0,0.0,0.0
0.41164135932922363,0.0,-1.5506667884330658,1.5506667884330658,0.0,0.0,0.0,0.0
0.4125990867614746,0.0,-1.5505787861311913,1.5505787861311913,0.0,0.0,0.0,0.0
0.4136536121368408,0.0,-1.5504816694853563,1.5504816694853563,0.0,0.0,0.0,0.0
0.4147000312805176,0.0,-1.5503850716296053,1.5503850716296053,0.0,0.0,0.0,0.0
0.4156479835510254,0.0,-1.5502973677402914,1.5502973677402914,0.0,0.0,0.0,0.0
0.416640043258667,0.0,-1.5502053838251755,1.5502053838251755,0.0,0.0,0.0,0.0
0.41768431663513184,0.0,-1.5501083385967442,1.5501083385967442,0.0,0.0,0.0,0.0
0.41879940032958984,0.0,-1.5500044638281536,1.5500044638281536,0.0,0.0,0.0,0.0
0.4197089672088623,0.0,-1.5499195433973072,1.5499195433973072,0.0,0.0,0.0,0.0
0.4206368923187256,0.0,-1.549832732730521,1.549832732730521,0.0,0.0,0.0,0.0
0.42163944244384766,0.0,-1.5497387406445675,1.5497387406445675,0.0,0.0,0.0,0.0
0.42264485359191895,0.0,-1.5496442717976462,1.5496442717976462,0.0,0.0,0.0,0.0
0.42363572120666504,0.0,-1.5495509652229116,1.5495509652229116,0.0,0.0,0.0,0.0
0.4246547222137451,0.0,-1.5494547980289946,1.5494547980289946,0.0,0.0,0.0,0.0
0.42563939094543457,0.0,-1.549361667341173,1.549361667341173,0.0,0.0,0.0,0.0
0.4266338348388672,0.0,-1.549267409117105,1.549267409117105,0.0,0.0,0.0,0.0
