time,servo1,servo2,servo3,servo4,servo5,servo6,servo7
0.05254244804382324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.15253043174743652,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25252270698547363,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.35254931449890137,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45247507095336914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5524907112121582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6525206565856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7524874210357666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8525457382202148,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9525203704833984,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.052483081817627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1524982452392578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.25252103805542,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.352518081665039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4524526596069336,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5524563789367676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6524569988250732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.752471685409546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.8525166511535645,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.952509880065918,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.05250883102417,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1524930000305176,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.2526187896728516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.352548599243164,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.4524900913238525,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5525126457214355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6524651050567627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7525336742401123,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.8525028228759766,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.952484607696533,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0525171756744385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.152559757232666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
